pr_number,pr_head_commit,commit_hash,pr_description,commit_message,diff_text,reverted,revert_type,first_commit_files,first_commit_lines,first_commit_snaps,pr_total_commits,pr_final_files,pr_final_lines
+                responses: {
+                  '200': {
+                    description: 'successful operation',
+                    content: {
+                      'application/json': {
+                        schema: {
+                          title: 'CatFact model',
+                          description: 'CatFact',
+                          properties: {
+                            fact: {
+                              title: 'Fact',
+                              description: 'Fact',
+                              type: 'string',
+                              format: 'string',
+                            },
+                            length: {
+                              title: 'Length',
+                              description: 'Length',
+                              type: 'integer',
+                              format: 'int32',
+                            },
+                          },
+                          type: 'object',
+                        },
+                      },
+                    },
+                  },
+                  '404': {
+                    description: 'Fact not found',
+                  },
+                },
+              },
+            },
+            '/facts': {
+              get: {
+                tags: ['Facts'],
+                summary: 'Get a list of facts',
+                description: 'Returns a a list of facts',
+                operationId: 'getFacts',
+                parameters: [
+                  {
+                    name: 'max_length',
+                    in: 'query',
+                    description: 'maximum length of returned fact',
+                    required: false,
+                    schema: {
+                      type: 'integer',
+                      format: 'int64',
+                    },
+                  },
+                  {
+                    name: 'limit',
+                    in: 'query',
+                    description: 'limit the amount of results returned',
+                    required: false,
+                    schema: {
+                      type: 'integer',
+                      format: 'int64',
+                    },
+                  },
+                ],
+                responses: {
+                  '200': {
+                    description: 'successful operation',
+                    content: {
+                      'application/json': {
+                        schema: {
+                          type: 'array',
+                          items: {
+                            title: 'CatFact model',
+                            description: 'CatFact',
+                            properties: {
+                              fact: {
+                                title: 'Fact',
+                                description: 'Fact',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              length: {
+                                title: 'Length',
+                                description: 'Length',
+                                type: 'integer',
+                                format: 'int32',
+                              },
+                            },
+                            type: 'object',
+                          },
+                        },
+                      },
+                    },
+                  },
+                },
+              },
+            },
+          },
+          servers: [
+            {
+              url: 'https://catfact.ninja/',
+            },
+          ],
+          info: {
+            title: 'Cat Facts API',
+            version: '1.0',
+          },
+        },
+      },
+      sourceDescriptions: [
+        { name: 'cats', type: 'openapi', url: 'api-samples/cats.yaml' },
+        { name: 'reusable-api', type: 'arazzo', url: 'small.yml' },
+      ],
+      workflows: [
+        {
+          workflowId: 'test-workflow',
+          steps: [
+            {
+              stepId: 'get-bird',
+              workflowId: '$sourceDescriptions.reusable-api.workflows.reusable-external-workflow',
+              parameters: [
+                {
+                  name: 'workflowLevelParam',
+                  value: 'workflowcookie',
+                },
+              ],
+              checks: [],
+            },
+          ],
+        },
+        {
+          workflowId: 'reusable-external-workflow',
+          steps: [
+            {
+              stepId: 'reusable-step',
+              'x-operation': {
+                url: 'http://localhost:3000/delete-mock',
+                method: 'delete',
+              },
+              successCriteria: [{ condition: '$statusCode == 204' }],
+              checks: [],
+            },
+          ],
+          inputs: {
+            type: 'object',
+            properties: {
+              workflowLevelParam: {
+                type: 'string',
+                description: 'Some input',
+              },
+            },
+          },
+          outputs: {
+            reusableWorkflowOutput: 'Hello, world!',
+          },
+        },
+      ],
+      $workflows: {
+        'test-workflow': {
+          steps: {
+            'get-bird': {},
+          },
+          inputs: {},
+        },
+        'reusable-external-workflow': {
+          steps: {
+            'reusable-step': {},
+          },
+          inputs: {
+            workflowLevelParam: 'workflowParameterValue',
+          },
+          outputs: {
+            reusableWorkflowOutput: 'Hello, world!',
+          },
+        },
+      },
+      $steps: {},
+      harLogs: {},
+      options: {
+        workflowPath: 'runStepTest.yml',
+        workflow: undefined,
+        skip: undefined,
+        verbose: undefined,
+        harLogsFile: 'har-output',
+        metadata: {
+          _: [],
+          files: ['runStepTest.yml'],
+          $0: 'spot',
+          file: 'runStepTest.yml',
+        },
+        input: undefined,
+      },
+      info: { title: 'Test API', version: '1.0' },
+      arazzo: '1.0.1',
+      $outputs: {},
+      $inputs: {},
+    } as unknown as TestContext;
+
+    resolveWorkflowContext.mockImplementation(() => {
+      return { ...localCTX };
+    });
+
+    // @ts-ignore
+    runWorkflow.mockImplementationOnce(() => {
+      return {
+        workflowId: 'reusable-external-workflow',
+        steps: [
+          {
+            stepId: 'reusable-step',
+            'x-operation': {
+              url: 'http://localhost:3000/delete-mock',
+              method: 'delete',
+            },
+            successCriteria: [{ condition: '$statusCode == 204' }],
+            checks: [
+              {
+                name: CHECKS.STATUS_CODE_CHECK,
+                pass: true,
+                message: '',
+              },
+            ],
+            response: {
+              body: {},
+              statusCode: 204,
+              headers: {},
+              contentType: 'text/plain',
+            },
+          },
+        ],
+        outputs: {
+          reusableWorkflowOutput: 'Hello, world!',
+        },
+      };
+    });
+
+    await runStep({
+      step,
+      ctx: localCTX,
+      workflowName: 'test-workflow',
+      parentStepId,
+      parentWorkflowId,
+    });
+
+    expect(resolveWorkflowContext).toHaveBeenCalledWith(
+      '$sourceDescriptions.reusable-api.workflows.reusable-external-workflow',
+      {
+        inputs: {
+          properties: {
+            workflowLevelParam: {
+              description: 'Some input parameter',
+              type: 'string',
+            },
+          },
+          type: 'object',
+        },
+        steps: [
+          {
+            stepId: 'reusable-first-step-one',
+            successCriteria: [{ condition: '$statusCode == 204' }],
+            'x-operation': {
+              url: 'http://localhost:3000/delete-mock',
+              method: 'delete',
+            },
+          },
+          {
+            stepId: 'reusable-delete-step',
+            successCriteria: [{ condition: '$statusCode == 204' }],
+            'x-operation': {
+              url: 'http://localhost:3000/delete-mock',
+              method: 'delete',
+            },
+          },
+        ],
+        workflowId: 'reusable-external-workflow',
+        parameters: [
+          {
+            in: 'header',
+            name: 'IMF-KEY',
+            value: 'test-key',
+          },
+        ],
+      },
+      localCTX,
+    );
+    expect(runWorkflow).toHaveBeenCalledTimes(1);
+  });
+
+  it('should run step with not existing workflowId and populate step.checks with an error', async () => {
+    const step = {
+      stepId: 'get-bird',
+      workflowId: '$sourceDescriptions.wrong-reusable-api.workflows.reusable-external-workflow',
+      outputs: {
+        stepOutput: '$outputs.reusableWorkflowOutput',
+      },
+      checks: [],
+    } as unknown as Step;
+    const workflowName = 'test-workflow';
+    const parentWorkflowId = undefined;
+    const parentStepId = undefined;
+    const localCTX = {
+      apiClient,
+      $request: undefined,
+      $response: undefined,
+      $env: {},
+      $faker: {
+        address: {},
+        date: {},
+        number: {},
+        string: {},
+      },
+      $sourceDescriptions: {
+        'reusable-api': {
+          arazzo: '1.0.1',
+          info: {
+            title: 'Reusable API',
+            version: '1.0',
+          },
+          sourceDescriptions: [
+            {
+              name: 'cats',
+              type: 'openapi',
+              url: 'api-samples/cats.yaml',
+            },
+          ],
+          workflows: [
+            {
+              workflowId: 'reusable-get-bird-workflow',
+              parameters: [
+                {
+                  in: 'header',
+                  name: 'IMF-KEY',
+                  value: 'test-key',
+                },
+                {
+                  in: 'cookie',
+                  name: 'workflowLevelParam',
+                  value: 'workflowcookie',
+                },
+              ],
+              steps: [
+                {
+                  stepId: 'reusable-first-step-one',
+                  'x-operation': {
+                    url: 'http://localhost:3000/delete-mock',
+                    method: 'delete',
+                  },
+                  successCriteria: [{ condition: '$statusCode == 204' }],
+                },
+                {
+                  stepId: 'reusable-delete-step',
+                  'x-operation': {
+                    url: 'http://localhost:3000/delete-mock',
+                    method: 'delete',
+                  },
+                  successCriteria: [{ condition: '$statusCode == 204' }],
+                },
+              ],
+            },
+            {
+              workflowId: 'reusable-get-bird-workflow-2',
+              parameters: [
+                {
+                  in: 'header',
+                  name: 'IMF-KEY',
+                  value: 'test-key',
+                },
+                {
+                  in: 'cookie',
+                  name: 'workflowLevelParam',
+                  value: 'workflowcookie',
+                },
+              ],
+              steps: [
+                {
+                  stepId: 'reusable-first-step',
+                  'x-operation': {
+                    url: 'http://localhost:3000/delete-mock',
+                    method: 'delete',
+                  },
+                  successCriteria: [{ condition: '$statusCode == 204' }],
+                },
+                {
+                  stepId: 'reusable-delete-step',
+                  'x-operation': {
+                    url: 'http://localhost:3000/delete-mock',
+                    method: 'delete',
+                  },
+                  successCriteria: [{ condition: '$statusCode == 204' }],
+                },
+              ],
+              outputs: {
+                wowStatusCode: '$steps.reusable-delete-step.response.statusCode',
+              },
+            },
+            {
+              workflowId: 'second-workflow',
+              dependsOn: ['reusable-get-bird-workflow', 'reusable-get-bird-workflow-2'],
+              parameters: [
+                {
+                  in: 'header',
+                  name: 'IMF-KEY',
+                  value: 'test-key',
+                },
+              ],
+              steps: [
+                {
+                  stepId: 'delete-small-mock',
+                  'x-operation': {
+                    url: 'http://localhost:3000/delete-mock',
+                    method: 'delete',
+                  },
+                  successCriteria: [{ condition: '$statusCode == 204' }],
+                  onSuccess: [
+                    {
+                      name: 'testRetry',
+                      type: 'goto',
+                      workflowId: 'reusable-get-bird-workflow',
+                    },
+                  ],
+                },
+              ],
+            },
+          ],
+        },
+        cats: {
+          paths: {
+            '/breeds': {
+              get: {
+                tags: ['Breeds'],
+                summary: 'Get a list of breeds',
+                description: 'Returns a a list of breeds',
+                operationId: 'getBreeds',
+                parameters: [
+                  {
+                    name: 'limit',
+                    in: 'query',
+                    description: 'limit the amount of results returned',
+                    required: false,
+                    schema: {
+                      type: 'integer',
+                      format: 'int64',
+                    },
+                  },
+                ],
+                responses: {
+                  '200': {
+                    description: 'successful operation',
+                    content: {
+                      'application/json': {
+                        schema: {
+                          type: 'array',
+                          items: {
+                            title: 'Breed model',
+                            description: 'Breed',
+                            properties: {
+                              breed: {
+                                title: 'Breed',
+                                description: 'Breed',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              country: {
+                                title: 'Country',
+                                description: 'Country',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              origin: {
+                                title: 'Origin',
+                                description: 'Origin',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              coat: {
+                                title: 'Coat',
+                                description: 'Coat',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              pattern: {
+                                title: 'Pattern',
+                                description: 'Pattern',
+                                type: 'string',
+                                format: 'string',
+                              },
+                            },
+                            type: 'object',
+                          },
+                        },
+                      },
+                    },
+                  },
+                },
+              },
+            },
+            '/fact': {
+              get: {
+                tags: ['Facts'],
+                summary: 'Get Random Fact',
+                description: 'Returns a random fact',
+                operationId: 'getRandomFact',
+                parameters: [
+                  {
+                    name: 'max_length',
+                    in: 'query',
+                    description: 'maximum length of returned fact',
+                    required: false,
+                    schema: {
+                      type: 'integer',
+                      format: 'int64',
+                    },
+                  },
+                ],
+                responses: {
+                  '200': {
+                    description: 'successful operation',
+                    content: {
+                      'application/json': {
+                        schema: {
+                          title: 'CatFact model',
+                          description: 'CatFact',
+                          properties: {
+                            fact: {
+                              title: 'Fact',
+                              description: 'Fact',
+                              type: 'string',
+                              format: 'string',
+                            },
+                            length: {
+                              title: 'Length',
+                              description: 'Length',
+                              type: 'integer',
+                              format: 'int32',
+                            },
+                          },
+                          type: 'object',
+                        },
+                      },
+                    },
+                  },
+                  '404': {
+                    description: 'Fact not found',
+                  },
+                },
+              },
+            },
+            '/facts': {
+              get: {
+                tags: ['Facts'],
+                summary: 'Get a list of facts',
+                description: 'Returns a a list of facts',
+                operationId: 'getFacts',
+                parameters: [
+                  {
+                    name: 'max_length',
+                    in: 'query',
+                    description: 'maximum length of returned fact',
+                    required: false,
+                    schema: {
+                      type: 'integer',
+                      format: 'int64',
+                    },
+                  },
+                  {
+                    name: 'limit',
+                    in: 'query',
+                    description: 'limit the amount of results returned',
+                    required: false,
+                    schema: {
+                      type: 'integer',
+                      format: 'int64',
+                    },
+                  },
+                ],
+                responses: {
+                  '200': {
+                    description: 'successful operation',
+                    content: {
+                      'application/json': {
+                        schema: {
+                          type: 'array',
+                          items: {
+                            title: 'CatFact model',
+                            description: 'CatFact',
+                            properties: {
+                              fact: {
+                                title: 'Fact',
+                                description: 'Fact',
+                                type: 'string',
+                                format: 'string',
+                              },
+                              length: {
+                                title: 'Length',
+                                description: 'Length',
+                                type: 'integer',
+                                format: 'int32',
+                              },
+                            },
+                            type: 'object',
+                          },
+                        },
+                      },
+                    },
+                  },
+                },
+              },
+            },
+          },
+          servers: [
+            {
+              url: 'https://catfact.ninja/',
+            },
+          ],
+          info: {
+            title: 'Cat Facts API',
+            version: '1.0',
+          },
+        },
+      },
+      severity: DEFAULT_SEVERITY_CONFIGURATION,
+      sourceDescriptions: [
+        { name: 'cats', type: 'openapi', url: 'api-samples/cats.yaml' },
+        { name: 'reusable-api', type: 'arazzo', url: 'small.yml' },
+      ],
+      workflows: [
+        {
+          workflowId: 'test-workflow',
+          steps: [
+            {
+              stepId: 'get-bird',
+              workflowId: 'reusable-workflow',
+              outputs: {
+                stepOutput: '$outputs.reusableWorkflowOutput',
+              },
+              checks: [],
+            },
+          ],
+        },
+        {
+          workflowId: 'reusable-workflow',
+          steps: [
+            {
+              stepId: 'reusable-step',
+              'x-operation': {
+                url: 'http://localhost:3000/delete-mock',
+                method: 'delete',
+              },
+              successCriteria: [{ condition: '$statusCode == 204' }],
+              checks: [],
+            },
+          ],
+          outputs: {
+            reusableWorkflowOutput: 'Hello, world!',
+          },
+        },
+      ],
+      $workflows: {
+        'test-workflow': {
+          steps: {
+            'get-bird': {},
+          },
+        },
+        'reusable-workflow': {
+          steps: {
+            'reusable-step': {},
+          },
+          outputs: {
+            reusableWorkflowOutput: 'Hello, world!',
+          },
+        },
+      },
+      $steps: {},
+      harLogs: {},
+      options: {
+        workflowPath: 'runStepTest.yml',
+        workflow: undefined,
+        skip: undefined,
+        verbose: undefined,
+        harLogsFile: 'har-output',
+        metadata: {
+          _: [],
+          files: ['runStepTest.yml'],
+          $0: 'spot',
+          file: 'runStepTest.yml',
+        },
+        input: undefined,
+      },
+      info: { title: 'Test API', version: '1.0' },
+      arazzo: '1.0.1',
+      $outputs: {},
+    } as unknown as TestContext;
+
+    // @ts-ignore
+    runWorkflow.mockImplementationOnce(() => {
+      return () => {
+        return {
+          workflowId: 'reusable-workflow',
+          steps: [
+            {
+              stepId: 'reusable-step',
+              'x-operation': {
+                url: 'http://localhost:3000/delete-mock',
+                method: 'delete',
+              },
+              successCriteria: [{ condition: '$statusCode == 204' }],
+              checks: [
+                {
+                  name: CHECKS.STATUS_CODE_CHECK,
+                  pass: true,
+                  message: '',
+                },
+              ],
+              response: {
+                body: {},
+                statusCode: 204,
+                headers: {},
+                contentType: 'text/plain',
+              },
+            },
+          ],
+          outputs: {
+            reusableWorkflowOutput: 'Hello, world!',
+          },
+        };
+      };
+    });
+
+    await runStep({
+      step,
+      ctx: localCTX,
+      workflowName,
+      parentStepId,
+      parentWorkflowId,
+    });
+
+    expect(runWorkflow).not.toHaveBeenCalled();
+    expect(cleanColors(step?.checks[0]?.message || '')).toEqual(
+      'Workflow $sourceDescriptions.wrong-reusable-api.workflows.reusable-external-workflow not found.',
+    );
+  });
+});

diff --git a/packages/respect/src/modules/__tests__/flow-runner/runner/create-workflow-runner.test.ts b/packages/respect/src/modules/__tests__/flow-runner/runner/create-workflow-runner.test.ts
new file mode 100644
index 0000000..9100a7d
--- /dev/null
+++ b/packages/respect/src/modules/__tests__/flow-runner/runner/create-workflow-runner.test.ts
@@ -0,0 +1,479 @@
+import type { ApiFetcher } from '../../../../utils/api-fetcher';
+import type { Workflow, TestContext } from '../../../../types';
+
+import { runWorkflow, DEFAULT_SEVERITY_CONFIGURATION } from '../../../flow-runner';
+import { DefaultLogger } from '../../../../utils/logger/logger';
+
+const logger = DefaultLogger.getInstance();
+describe('runWorkflow', () => {
+  const fileName = 'test.yaml';
+  it('should run workflow', async () => {
+    const apiClient = {
+      setDescriptionParameters: jest.fn(),
+      getRequestHeaderParams: jest.fn(),
+      getRequestParams: jest.fn(),
+      setDefaultsParameters: jest.fn(),
+      setDisconnectDescription: jest.fn(),
+      setPath: jest.fn(),
+      setDescriptionRequestBody: jest.fn(),
+      setDescriptionResponses: jest.fn(),
+      setDescriptionContentType: jest.fn(),
+      setParameters: jest.fn(),
+      setTestCaseRequestBody: jest.fn(),
+      setMethod: jest.fn(),
+      setApiBase: jest.fn(),
+      fetchResult: jest.fn(),
+      getVerboseResponseLogs: jest.fn(),
+    } as unknown as ApiFetcher;
+
+    apiClient.fetchResult.mockResolvedValue({
+      statusCode: 200,
+    });
+
+    const workflow = {
+      workflowId: 'test',
+      steps: [
+        {
+          stepId: 'test',
+          'x-operation': {
+            url: 'http://localhost:3000/test',
+            method: 'GET',
+          },
+          successCriteria: [
+            {
+              condition: '$statusCode == 200',
+            },
+          ],
+        },
+      ],
+    } as unknown as Workflow;
+
+    const ctx = {
+      apiClient,
+      workflows: [workflow],
+      $workflows: {
+        test: {
+          inputs: {},
+          steps: {
+            test: {
+              successCriteria: [
+                {
+                  condition: '$statusCode == 200',
+                },
+              ],
+              response: {
+                statusCode: 200,
+              },
+            },
+          },
+        },
+      },
+      $steps: {
+        test: {
+          successCriteria: [
+            {
+              condition: '$statusCode == 200',
+            },
+          ],
+          response: {
+            statusCode: 200,
+          },
+        },
+      },
+      severity: DEFAULT_SEVERITY_CONFIGURATION,
+      sourceDescriptions: [
+        {
+          name: 'test',
+          type: 'openapi',
+          url: 'openapi.yaml',
+        },
+      ],
+      options: {
+        verbose: false,
+        workflowPath: fileName,
+      },
+    } as unknown as TestContext;
+
+    await runWorkflow({ workflowInput: 'test', ctx });
+
+    expect(apiClient.fetchResult).toBeCalled();
+  });
+
+  it('should return if no steps', async () => {
+    const apiClient = {
+      fetchResult: jest.fn(),
+    } as unknown as ApiFetcher;
+
+    const workflow = {
+      workflowId: 'test',
+      steps: [],
+    } as unknown as Workflow;
+
+    const ctx = {
+      apiClient,
+      workflows: [workflow],
+      options: {
+        verbose: false,
+        workflowPath: fileName,
+      },
+    } as unknown as TestContext;
+
+    await runWorkflow({ workflowInput: 'test', ctx });
+
+    expect(apiClient.fetchResult).not.toBeCalled();
+  });
+
+  it('should throw an error if no workflow exists', async () => {
+    const apiClient = {
+      fetchResult: jest.fn(),
+    } as unknown as ApiFetcher;
+
+    const ctx = {
+      apiClient,
+      workflows: [],
+      options: {
+        verbose: false,
+        workflowPath: fileName,
+      },
+    } as unknown as TestContext;
+    await expect(runWorkflow({ workflowInput: 'test', ctx })).rejects.toThrowError();
+    expect(apiClient.fetchResult).not.toBeCalled();
+  });
+
+  it('should set workflow outputs', async () => {
+    const apiClient = {
+      fetchResult: jest.fn(),
+      getVerboseResponseLogs: jest.fn(),
+    } as unknown as ApiFetcher;
+
+    apiClient.fetchResult.mockResolvedValue({
+      statusCode: 200,
+    });
+
+    const workflow = {
+      workflowId: 'test',
+      outputs: [
+        {
+          test: 'test',
+        },
+      ],
+      steps: [
+        {
+          stepId: 'test',
+          'x-operation': {
+            url: 'http://localhost:3000/test',
+            method: 'GET',
+          },
+          successCriteria: [
+            {
+              condition: '$statusCode == 200',
+            },
+          ],
+        },
+      ],
+    } as unknown as Workflow;
+
+    const ctx = {
+      apiClient,
+      workflows: [workflow],
+      $workflows: {
+        test: {
+          outputs: [
+            {
+              test: 'test',
+            },
+          ],
+          inputs: {},
+          steps: {
+            test: {
+              successCriteria: [
+                {
+                  condition: '$statusCode == 200',
+                },
+              ],
+              response: {
+                statusCode: 200,
+              },
+            },
+          },
+        },
+      },
+      $steps: {
+        test: {
+          successCriteria: [
+            {
+              condition: '$statusCode == 200',
+            },
+          ],
+          response: {
+            statusCode: 200,
+          },
+        },
+      },
+      sourceDescriptions: [
+        {
+          name: 'test',
+          type: 'openapi',
+          url: 'openapi.yaml',
+        },
+      ],
+      severity: DEFAULT_SEVERITY_CONFIGURATION,
+      options: {
+        verbose: false,
+        workflowPath: fileName,
+      },
+      $outputs: {},
+    } as unknown as TestContext;
+
+    await runWorkflow({ workflowInput: 'test', ctx });
+
+    expect(ctx.$outputs.test).toEqual({ outputs: [{ test: 'test' }] });
+    expect(ctx.$workflows.test.outputs).toEqual([{ test: 'test' }]);
+  });
+
+  it('should return if workflow does not have steps', async () => {
+    const apiClient = {
+      fetchResult: jest.fn(),
+    } as unknown as ApiFetcher;
+
+    apiClient.fetchResult.mockResolvedValue({
+      statusCode: 200,
+    });
+
+    const workflow = {
+      workflowId: 'test',
+      outputs: [
+        {
+          test: 'test',
+        },
+      ],
+      steps: [],
+    } as unknown as Workflow;
+
+    const ctx = {
+      apiClient,
+      workflows: [workflow],
+      $workflows: {
+        test: {
+          outputs: [
+            {
+              test: 'test',
+            },
+          ],
+          inputs: {},
+          steps: {
+            test: {
+              successCriteria: [
+                {
+                  condition: '$statusCode == 200',
+                },
+              ],
+              response: {
+                statusCode: 200,
+              },
+            },
+          },
+        },
+      },
+      $steps: {
+        test: {
+          successCriteria: [
+            {
+              condition: '$statusCode == 200',
+            },
+          ],
+          response: {
+            statusCode: 200,
+          },
+        },
+      },
+      sourceDescriptions: [
+        {
+          name: 'test',
+          type: 'openapi',
+          url: 'openapi.yaml',
+        },
+      ],
+      options: {
+        verbose: false,
+        workflowPath: fileName,
+      },
+      $outputs: {},
+    } as unknown as TestContext;
+
+    await runWorkflow({ workflowInput: 'test', ctx });
+
+    expect(apiClient.fetchResult).not.toBeCalled();
+  });
+
+  it('should run workflow within step execution', async () => {
+    const mockLogger = jest.spyOn(logger, 'log').mockImplementation();
+    const apiClient = {
+      fetchResult: jest.fn(),
+    } as unknown as ApiFetcher;
+
+    apiClient.fetchResult.mockResolvedValue({
+      statusCode: 200,
+    });
+
+    const workflow = {
+      workflowId: 'test',
+      outputs: [
+        {
+          test: 'test',
+        },
+      ],
+      steps: [],
+    } as unknown as Workflow;
+
+    const ctx = {
+      apiClient,
+      workflows: [workflow],
+      $workflows: {
+        test: {
+          outputs: [
+            {
+              test: 'test',
+            },
+          ],
+          inputs: {},
+          steps: {},
+        },
+        parentWorkflowId: {
+          outputs: [
+            {
+              test: 'test',
+            },
+          ],
+          inputs: {},
+          steps: {},
+        },
+      },
+      $steps: {},
+      sourceDescriptions: [
+        {
+          name: 'test',
+          type: 'openapi',
+          url: 'openapi.yaml',
+        },
+      ],
+      options: {
+        verbose: false,
+        workflowPath: fileName,
+      },
+      $outputs: {},
+    } as unknown as TestContext;
+
+    await runWorkflow({
+      workflowInput: 'test',
+      parentStepId: 'parentStepId',
+      parentWorkflowId: 'parentWorkflowId',
+      ctx,
+    });
+
+    expect(mockLogger).toMatchSnapshot();
+
+    mockLogger.mockRestore();
+  });
+
+  it('should accept workflow as an input', async () => {
+    const apiClient = {
+      fetchResult: jest.fn(),
+      getVerboseResponseLogs: jest.fn(),
+    } as unknown as ApiFetcher;
+
+    apiClient.fetchResult.mockResolvedValue({
+      statusCode: 200,
+    });
+
+    const workflow = {
+      workflowId: 'test',
+      outputs: [
+        {
+          test: 'test',
+        },
+      ],
+      steps: [
+        {
+          stepId: 'test',
+          'x-operation': {
+            url: 'http://localhost:3000/test',
+            method: 'GET',
+          },
+          successCriteria: [
+            {
+              condition: '$statusCode == 200',
+            },
+          ],
+        },
+      ],
+    } as unknown as Workflow;
+
+    const ctx = {
+      apiClient,
+      workflows: [workflow],
+      $workflows: {
+        test: {
+          outputs: [
+            {
+              test: 'test',
+            },
+          ],
+          inputs: {},
+          steps: {
+            test: {
+              successCriteria: [
+                {
+                  condition: '$statusCode == 200',
+                },
+              ],
+              response: {
+                statusCode: 200,
+              },
+            },
+          },
+        },
+        parentWorkflowId: {
+          inputs: {},
+          outputs: [],
+          steps: {},
+        },
+      },
+      $steps: {
+        test: {
+          successCriteria: [
+            {
+              condition: '$statusCode == 200',
+            },
+          ],
+          response: {
+            statusCode: 200,
+          },
+        },
+      },
+      sourceDescriptions: [
+        {
+          name: 'test',
+          type: 'openapi',
+          url: 'openapi.yaml',
+        },
+      ],
+      severity: DEFAULT_SEVERITY_CONFIGURATION,
+      options: {
+        verbose: false,
+        workflowPath: fileName,
+      },
+      $outputs: {},
+    } as unknown as TestContext;
+
+    await runWorkflow({
+      workflowInput: workflow,
+      parentStepId: 'parentStepId',
+      parentWorkflowId: 'parentWorkflowId',
+      ctx,
+    });
+
+    expect(ctx.$outputs.test).toEqual({ outputs: [{ test: 'test' }] });
+    expect(ctx.$workflows.test.outputs).toEqual([{ test: 'test' }]);
+  });
+});

diff --git a/packages/respect/src/modules/__tests__/flow-runner/runner/run-test-file.test.ts b/packages/respect/src/modules/__tests__/flow-runner/runner/run-test-file.test.ts
new file mode 100644
index 0000000..2d0a42e
--- /dev/null
+++ b/packages/respect/src/modules/__tests__/flow-runner/runner/run-test-file.test.ts
@@ -0,0 +1,592 @@
+import { makeDocumentFromString, lint, bundle } from '@redocly/openapi-core';
+import * as fs from 'node:fs';
+
+import type { Step } from '../../../../types';
+
+import { runTestFile, runStep } from '../../../flow-runner';
+import { readYaml } from '../../../../utils/yaml';
+import { writeFileSync } from 'node:fs';
+
+jest.mock('../../../../utils/yaml', () => {
+  const originalModule = jest.requireActual('../../../../utils/yaml');
+  return {
+    ...originalModule, // In case there are other exports you want to preserve
+    readYaml: jest.fn(),
+  };
+});
+
+jest.mock('@redocly/openapi-core', () => ({
+  ...jest.requireActual('@redocly/openapi-core'), // Preserve other exports
+  formatProblems: jest.fn(), // Mock formatProblems to do nothing
+  lint: jest.fn(),
+  bundle: jest.fn(),
+}));
+
+jest.mock('../../../flow-runner/run-step', () => ({
+  runStep: jest.fn(),
+}));
+
+jest.mock('node:fs', () => {
+  const actual = jest.requireActual('node:fs');
+  const mockExistsSync = jest.fn();
+  const mockWriteFileSync = jest.fn();
+
+  return {
+    __esModule: true,
+    default: {
+      ...actual,
+      existsSync: mockExistsSync,
+    },
+    existsSync: mockExistsSync,
+  };
+});
+
+const mockExistsSync = fs.existsSync as jest.Mock;
+
+describe('runTestFile', () => {
+  beforeEach(() => {
+    mockExistsSync.mockImplementation((path: string) => {
+      // Always return true for test files to allow readYaml to be called
+      if (path.includes('test.yaml') || path.includes('test.yml')) {
+        return true;
+      }
+
+      // Return true for source description files (both relative and absolute paths)
+      if (path.includes('cats.yaml')) {
+        return true;
+      }
+    // Return false for non-existing files
+      if (path.includes('not-existing')) {
+        return false;
+      }
+      return false;
+    });
+    (readYaml as jest.Mock).mockReset().mockResolvedValue({
+      openapi: '1.0.0',
+      info: { title: 'Cat Facts API', version: '1.0' }
+    });
+    (lint as jest.Mock).mockReset().mockResolvedValue([]);
+    (bundle as jest.Mock).mockReset();
+    (runStep as jest.Mock).mockReset();
+  });
+
+  afterAll(() => {
+    jest.resetAllMocks();
+  });
+
+  it(`should trow error if filename is not correct`, async () => {
+    await expect(runTestFile({ file: '' })).rejects.toThrowError('Invalid file name');
+  });
+
+  it(`should trow error if file is not valid Arazzo test file`, async () => {
+    const mockDocument = makeDocumentFromString(
+      JSON.stringify({
+        openapi: '1.0.0',
+        info: { title: 'Cat Facts API', version: '1.0' },
+      }),
+      'test.yml',
+    );
+
+    readYaml.mockResolvedValue(mockDocument.parsed);
+
+    await expect(runTestFile({ file: 'test.yaml' })).rejects.toThrowError(
+      'No test files found. File test.yaml does not follows naming pattern ""*.[yaml | yml | json]"" or have not valid ""Arazzo"" description.',
+    );
+  });
+
+  it('should throw Invalid file configuration error when contains lint errors', async () => {
+    const testDescription = {
+      workflows: [],
+    };
+
+    const mockDocument = makeDocumentFromString(
+      JSON.stringify({
+        arazzo: '1.0.1',
+        info: { title: 'Cat Facts API', version: '1.0' },
+        workflows: [
+          {
+            workflowId: 'get-bird-workflow',
+            parameters: [{ in: 'header', name: 'IMF-KEY', value: 'test-key' }],
+          },
+        ],
+      }),
+      'test.yml',
+    );
+
+    lint.mockResolvedValueOnce([
+      {
+        ruleId: 'spec',
+        severity: 'error',
+        message: 'The field `sourceDescriptions` must be present on this level.',
+        from: undefined,
+        location: [{}],
+        suggest: [],
+      },
+      {
+        ruleId: 'spec',
+        severity: 'error',
+        message: 'Property `sourceDescriptionsd` is not expected here.',
+        suggest: ['sourceDescriptions'],
+        from: undefined,
+        location: [{}],
+      },
+    ]);
+
